Segmento,Segmento 1,Nome_Fantasia,Tel 1 ,Tel 2 ,Tel 3,Tel 4 ,Tel 5 ,Tel 6,E-mail ,Contato ,Rua ,Bairro ,Municipio ,UF ,CEP,ROTERIZAÇÃO ,Finalização ,__PowerAppsId__
"Ortopédica ","SAÚDE","Roma Produtos Médicos e Hospitalares","(21) 2637-3611",,,,,,,," Av. Ver. Francisco Sabino da Costa, 169 - loja 01 - Centro, Maricá - RJ, 24900-100","Centro","Maricá","RJ","24900-100","-22.915002184983933, -42.819293374180084",,
"TI","TECNOLOGIA DA INFORMAÇÃO","OAC Telecom","(21) 3630-8034",,,,,,,,"Estr. Adam Blummer, 5791","Jardim Esmeralda","Magé","RJ","25914-213","-22.602926999789897, -43.03395586016786",,
"Ortopédica ","SAÚDE","Starmed","(21) 3731-4865",,,,,,,,"R. Abreu Rangel, 130 - loja 106B","Centro","Maricá","RJ","24900-000","-22.917754628025264, -42.818448216508074",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Macher Tecnologia","(21) 97949-4727",,,,,,,,"R. do Russel, 804/301","Glória","Rio de Janeiro","RJ","22210-010","-22.923923107012115, -43.17272466492002",,
,"TECNOLOGIA DA INFORMAÇÃO","Terrabyte","(21) 99829-1423",,,,,,,,"R. Gavião Peixoto, 117 - STAND 04","Icaraí","Niterói","RJ","24230-091","-22.900773739519728, -43.108312277830485",,
"TURISMO","TURISMO","DMAIS CATALOGOS & VIAGENS","(21) 2051-9718",,,,,,,,"Estr. do Portela, 182 - C1 - , Rio de Janeiro - RJ, 21351-050","Madureira","Rio de Janeiro","RJ","21351-050","-22.871262695793135, -43.340661276033174",,
"TI","TECNOLOGIA DA INFORMAÇÃO","UBUNTU TECNOLOGIA LTDA","(21) 96463-3863",,,,,,,,"R. da Alfândega, 25 - Conjunto 302 ","Centro","Rio de Janeiro","RJ","20070-000","-22.90146717424739, -43.177477804868566",,
"Ortopédica ","SAÚDE","GOLD STAR MEDICAL","(21) 98281-1534",,,,,,,,"R. Van Lerbergue, 32 - Itaipuaçu","Itaipuaçu","Maricá ","RJ","24935-495","-22.96426726417352, -42.96091215883488",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Vertigo Tecnologia","(21) 2232-0123",,,,,,,,"Av. Rio Branco, 71 - 5º andar ","Centro","Rio de Janeiro","RJ","20011-020","-22.90134550650846, -43.17874533000049",,
,"TECNOLOGIA DA INFORMAÇÃO","Playcell Informática","(21) 3587-2480",,,,,,,,"R. São João, 71 - loja 13 ","Centro","Niterói","RJ","24020-041","-22.890702606670327, -43.12187928767279",,
"Ortopédica ","SAÚDE","Medmar Produtos para Saúde","(21) 2052-5913",,,,,,,,"Av. Zumbi dos Palmares, 914 ","Itaipuaçu","Maricá","RJ","24936-530","-22.96067382990647, -42.97914011465487",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Nexa Tecnologia","(21) 3030-9480",,,,,,,,"Av. Pres. Vargas, 583 ","Centro","Rio de Janeiro","RJ","06016-060","-22.859092870331715, -43.16605371478449",,
"TI","TECNOLOGIA DA INFORMAÇÃO","TENTI Tecnologia","(21) 3609-8000",,,,,,,,"R. da Assembléia, 77 - Sala 601 ","Centro","Rio de Janeiro","  RJ","20011-001","-22.90517779062162, -43.17648137415177",,
"Ortopédicos","SAÚDE","COR CAXIAS","(21) 2671-5726",,,,,,,,"Av. Pres. Vargas, 168"," Jardim Vinte e Cinco de Agosto","Duque de Caxias ","RJ","25070-330","-22.788361162829503, -43.30891832997797",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Boot Tec Eletronica & Informatica","(21) 2610-1681",,,,,,,,"R. Ator Paulo Gustavo, 211 - Loja 108 "," Icaraí","Niterói","RJ","24230-062","-22.90441886053567, -43.112012939664716",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Laser X Informática","(21) 3741-4377",,,,,,,,"R. São Pedro, 169 ","Centro"," Niterói ","RJ"," 24020-057","-22.891448836935766, -43.11937527415222",,
"Ortopédica ","SAÚDE","DIAGLAGOS PRODUTOS MED. HOSP. LAB E VET","(21) 9508-0871",,,,,,"diaglagos@gmail.com",,"Rua Joao Saldanha, 85, CASA 02 LOTE 10 QUADRA14 PARTE ","Barra de Maricá","Maricá","RJ","24915-435","-22.956948986966374, -42.82825894531529",,
"Ortopédica ","SAÚDE","Dinamica Ortopedia Tecnica Eireli","(21) 2637-2680",,,,,,"angustiascontabil@gmail.com",,"Rua Pereira Neves, 581, QUADRA000A LOTE 0006 ","Centro","Maricá","RJ","24900-660","-22.921643015067197, -42.81698869134046",,
"TURISMO","TURISMO","SDJ Transporte e Turismo LTDA-ME","(21) 3285-1818",,,,,,,,"Rua Maria José, 642 ","Madureira","Rio de Janeiro","RJ","21341-140","-22.879446981919248, -43.34801544346979",,
"Ortopédica ","SAÚDE","Gold Star Medical Ltda","(21) 2638-3126",,,,,,"galvaovasconcellos@hotmail.com",,"Rua das Cravinas, 186, QUADRA13 LOTE 17 LOJA 2 ","Barroco (Itaipuacu) ","Maricá","RJ","24936-110","-22.964375928267867, -42.96105163366863",,
"TI","TECNOLOGIA DA INFORMAÇÃO","GLTECH Niteroi","(21) 98886-4452",,,,,,,,"R. Alm. Tefé, 655 - BOX 03 - ","Centro","Niterói ","RJ","24030-085","-22.89641353054796, -43.12266143370463",,
"Ortopédicos","SAÚDE","Cotrin Gelson Felix","(21) 2772-0882",,,,,,,,"Avenida Perimetral Professor José de Souza Herdy, 10111011 ","Jardim Vinte e Cinco de Agosto","Duque de Caxias","RJ","25071-201","-22.790264460719957, -43.305071324603915",,
"TI","TECNOLOGIA DA INFORMAÇÃO","GigaFlex Internet","(21) 2659-1161",,,,,,,,"Rua Magé, 180","Piabetá","Magé","Rj","25931-822","-22.60814508013807, -43.17461633130463",,
"Ortopédica ","SAÚDE","ISELAB DIAGNOSTICA COMERCIO DE PRODUTOS HOSPITALARES E LABORATORIAIS LTDA","(21) 9508-0871",,,,,,,,"Rua Joao Saldanha, 85, CASA 02 LOTE 10 QUADRA14 ","Barra de Maricá","Maricá ","RJ","24915-435","-22.8948432438641, -43.25863297382577",,
"TI","TECNOLOGIA DA INFORMAÇÃO","MEGAs Internet","(21) 4062-7930",,,,,,,,"R. Dr. Siqueira, 270","Centro","Magé ","Rj","25900-094","-22.65674316762737, -43.03976947383042",,
,"TECNOLOGIA DA INFORMAÇÃO","MaxiMicro Informática","(21) 2607-0622",,,,,,,,"R. Gavião Peixoto, 182 - Loja 118 ","Icaraí ","Niterói ","RJ","24230-101","-22.90431139482551, -43.10980206068841",,
"Ortopédicos","SAÚDE","Fisiomed Caxias","(21) 98333-1504",,,,,,,,"Brazil, Rua Professor José de Souza Herdy, 476 ","Jardim vinte e cinco de agosto ","Duque de caxias ","Rj","25075-142","-22.792214474273177, -43.30012874869737",,
,"TECNOLOGIA DA INFORMAÇÃO","NeoJOBS - Informática","(21) 96779-4987",,,,,,,,"R. Dr. Carlos Maximiano, 204 - Fonseca, Niterói - RJ, 24120-000","Fonseca","Niterói ","Rj","24120-000","-22.8823290338301, -43.10392740116502",,
"Ortopédica ","SAÚDE","Eletron X","(21) 6560-1248","(21) 2605-6485",,,,,"jessicagomess@gmail.com",,"Rua van Lerbergue, 6378, LOTE 3A QUADRA15 LOJA 18 ","Jardim Atlantico Oeste (Itaipuaçu)","Maricá ","Rj","24935-440","-22.956970294038758, -42.92906096165509",,
"TI","TECNOLOGIA DA INFORMAÇÃO","FIBRALINK INTERNET","(21) 4062-7091",,,,,,,,"R. Brasil, 211 ","Piabetá","Magé ","RJ","259321-778","-22.610063669855208, -43.176906351882515",,
"Saúde ","SAÚDE","TECNOMEDI Madureira Produtos Médicos & Ortopédicos, Saúde & Bem Estar","(21) 2489-9413",,,,,,,,"Estr. do Portela, 99 - loja 257 ","Madureira ","Rio de Janeiro ","RJ","21351-050","-22.873007189007133, -43.33908548889281",,
"TI","TECNOLOGIA DA INFORMAÇÃO","AZAZ - Suporte e Infraestrutura de TI ","(21) 3559-9777",,,,,,,,"Av. Ernani do Amaral Peixoto, 36 - 302 ","Centro ","Niterói ","RJ","24020-080","-22.893529427083443, -43.123330833704685",,
"Ortopédica ","SAÚDE","PRIME CIRURGICA","(21) 3732-8852",,,,,,,,"Rua das Cravinas, 0, QUADRA13 LOTE 17 SALA 106 "," Barroco (Itaipuaçu)","Maricá","RJ","24936-110","-21.311534211461055, -47.734915402691925",,
"Estética","SAÚDE","Erica Ferreira Estética Avançada","(21) 99884-3613",,,,,,,,"Av Perimetral Marechal Deodoro, 392 - sala 907","Jardim vinte e cinco de agosto","Duque de caxias","RJ","25071-190","-22.791092508762315, -43.30591535980872",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Exclusive Tech","(21) 3030-0273",,,,,,,,"Rua Quinze de Novembro, 90 - Loja 9 ","Centro","Niterói ","RJ","24020-125","-22.896102479404888, -43.12217288952456",,
"Ortopédicos ","SAÚDE","Bralit - Produtos Médicos Ortopédicos e Hospitalares Saúde e Conforto Médico","(21) 2450-1987",,,,,,,,"R. Domingos Lopes, 698","Madureira","Rio de Janeiro","RJ","21310-120","-22.876919711115217, -43.33993250583699",,
"Ortopédico","SAÚDE","A Casa do Médico","(21) 3655-9439",,,,,,,,"R. Guarani, 5 - loja c","Piabetá","Magé","RJ","25931-782","-22.60787137959257, -43.17822825981407",,
"Estética ","SAÚDE","Estétika Karina Requena","(21) 3731-2294",,,,,,,,"Rua Domicio da Gama, 115 ","Centro","Maricá ","RJ","24900-815","-22.919724449192476, -42.817913290492086",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Central Tech","(21) 97916-5741",,,,,,,,"R. Rev. Armando Ferreira, n31 - box08 ","Largo da Batalha ","Niterói ","RJ","24310-400","-22.90633978721343, -43.06617991256722",,
"Estética","SAÚDE","Clínica Blessed Estética","(21) 2771-6699",,,,,,,,"Gal. Alvarenga - R. Mariano Sendra dos Santos, 44 - sl 405 ","Centro","Duque de caxias ","RJ","25010-080","-22.789769777438103, -43.311120290495914",,
"Ortopédico","SAÚDE","Casa Dos Doutores Material Hospitalar","(21) 2739-0544",,,,,,,,"R. Artur Rodrigues Loivos, 92 ","Piabetá ","Magé","RJ","25931-834","-22.612430995587655, -43.17710291748569",,
"Ortopédicos ","SAÚDE","AlleqMed Material Medico Hospitalar","(21) 97995-4466",,,,,,,,"R. Carvalho de Souza, 137 - Loja C - ,  - RJ,","Madureira","Rio de Janeiro","RJ","21350-180","-22.877324711557275, -43.33381427514973",,
"Ortopédico ","SAÚDE","Aldamed Distribuidora de Material Hospitalar e Medicamentos LTDA","(21) 3630-5103",,,,,,,,"R. Dr. Siqueira, 333 - , - RJ, 25900-094","Centro","Magé","RJ","25900-094","-22.656093767285586, -43.040269850166204",,
"Estetica","SAÚDE","EmagreSee Maricá","(21) 3731-1922",,,,,,,,"Av. Roberto Silveira, 591 - Centro, Maricá - RJ, 23900-440","Centro","Maricá ","RJ","23900-440","-22.916968206940496, -42.81168734816403",,
"TI","TECNOLOGIA DA INFORMAÇÃO","RIKOTECH - Soluções em Tecnologia","(21) 99686-1525",,,,,,,,"Estr. Francisco da Cruz Nunes ","Piratininga","Niterói","RJ","24350-310","-22.926861190462787, -43.06238323237983",,
"Estética","SAÚDE","Estética Líder","(21) 2771-5034",,,,,,,,"R. Dep. Ampliato Cabral, 221 ","Jardim vinte e cinco de agosto ","Duque de caxias ","Rj","25070-370","-22.787642631049565, -43.30687361748059",,
"Ortopédico ","SAÚDE","Casa dos Doutores Material Cirúrgico e Hospitalar","(21) 3630-5103",,,,,,,,"Passeio Público Dr. Siqueira, 337","Vila Esperança","Magé","RJ","25903-587","-22.656011557322714, -43.03946844446899",,
"Ortopédicos ","SAÚDE","Lugar do médico","(21) 99389-3202",,,,,,,,"Av. Min. Edgard Romero, 81 - ,  - RJ,","Madureira","Rio de Janeiro","RJ","21350-301","-22.874213271949326, -43.337208359806255",,
"Ortopédico ","SAÚDE","MunizMed Com.Varej. e Atac. de Material Hospitalar LTDA","(21) 2739-0544",,,,,,,,"R. Artur Rodrigues Loivos","Parque Sao Jorge","Magé","RJ","25931-766","-22.61235547115871, -43.17714701986485",,
,"TECNOLOGIA DA INFORMAÇÃO","Ariatec - Informática Piratininga","(21) 3587-2413",,,,,,,,"Estr. Francisco da Cruz Nunes, 5982 - Loja 202 ","Piratininga","Niterói","RJ","24350-310","-22.937940253668696, -43.06116394534345",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Help Soluções","(21) 2610-0604",,,,,,,,"R. Gavião Peixoto, 117 ","Icaraí ","Niterói ","RJ","24230-091","-22.9026794001438, -43.11071393743212",,
"Estética","SAÚDE","Soubella Instituto de Beleza","(21) 3842-8352","21 99800-0878",,,,,,,"Rua Jair Villela de Oliveira, 89 ","Parque Pauliceia","Duque de caxias ","Rj","25070-060","-22.782680399100588, -43.304360246316605",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Controltec","(21) 2619-5760",,,,,,,,"Estr. Francisco da Cruz Nunes, 96 - Piratininga, Niterói - RJ, 24350-000","Piratininga ","Niterói ","RJ","24350-000","-22.932432356557857, -43.06138356758473",,
"Estética ","SAÚDE","Bella vip estética","(21) 97398-6391",,,,,,,,"R. Prof. Cardoso de Menezes, 1 - LT 20 qd 113 ","Itaipuaçu ","Maricá ","RJ","24935-045","-22.960368740116742, -42.96220516369127",,
"Estética ","SAÚDE","Estetica Simone Gaiao","(21) 96448-1272",,,,,,,,"Rod. Amaral Peixoto ","Camburi","Maricá ","RJ","24904-100","-22.90684219285756, -42.81718261247189",,
"Estética ","SAÚDE","Questão de Pele Centro Estético Aline Paula","(21) 96710-4943",,,,,,,,"R. Guarapari, 43 - sala 308 - Madureira, Rio de Janeiro - RJ, 21351-120","Madureira","Rio de Janeiro ","RJ","21351-120","-22.869819405346885, -43.34173047514998",,
"Estética","SAÚDE","Estetique Center","(21) 2633-4946",,,,,,,,"Av. Simão da Motta, 470","Centro","Magé","RJ","25900-001","-22.659442269429007, -43.03616025981258",,
"TI","TECNOLOGIA DA INFORMAÇÃO","BR Notes - Manutenção de Notebooks","(21) 2613-2635",,,,,,,,"R. José Clemente, 94 - Sala 1205 - Centro, Niterói - RJ, 24020-105","Centro","Niterói ","RJ","24020-105","-22.894841727457035, -43.12130922814865",,
"Estética ","SAÚDE","Nathalia Wringe Estética Avançada","(21) 96415-1375",,,,,,,,"Av. Zumbi dos Palmares, 13 - lote 1B","Itaipuaçu ","Maricá ","RJ","24936-530","-22.957617799337907, -42.9800850039834",,
"Estetica","SAÚDE","Beleza e Equilibrio Dra Alethea Freire","(21) 99229-3078",,,,,,,,"Av. Roberto Silveira, 788 - loja 104 ","Flamengo ","Maricá ","RJ","24903-485","-22.917207525474907, -42.810498146312696",,
,"SAÚDE","Bem Fisio Emagrecimento Drenagem Linfática Limpeza de Pele Flacidez Gordura Localizada Redução de Medidas Papada","(21) 98264-5040",,,,,,,,"Office Park - R. Antônio de Abreu, 80 ","Madureira ","Rio de Janeiro ","RJ ","21351-130","-22.869544004906103, -43.34067617329871",,
"Estética ","SAÚDE","Ivana Nascimento - Centro de Saúde Estética em Itaipuaçu","(21) 99297-2903",,,,,,,,"Rua Georgilei Rodrigues, 113 lote 23A loja 203 ","Itaipuaçu ","Maricá ","RJ","24934-275","-22.962052638440188, -42.96172060583447",,
"Estética","SAÚDE","Estética & saúde Rosemere Rodrigues","(24) 99212-8002",,,,,,,,"R. Eduardina Miranda Telles, 76 - Sobreloja 4 ","Parque São José ","Magé ","RJ","25903-587","-22.610211696294297, -43.17789264447033",,
"Estetica","SAÚDE","Dr. Rafael Fonseca - Estética, Harmonização Facial e Corporal","(21) 96683-2487",,,,,,,,"Av. Roberto Silveira, 142 - 510 ","Centro ","Maricá ","RJ ","24900-445","-22.916349661931115, -42.816441173297406",,
"Estética ","SAÚDE","Elenice Catrinck Estética Facial e Corpora","(21) 99152-6868",,,,,,,,"R. Sen. Macedo Soares, 64 - Sala 1","Centro","Maricá","RJ","24900-895","-22.91661223425475, -42.818098346312716",,
"Estética ","SAÚDE","CRIS BOSCO ESTÉTICA","(21) 99296-8012",,,,,,,,"Centro Empresarial Madureira - R. Soares Caldeira, N°142 - Sala 903 / 904 - ,  - RJ, 21351-080","Madureira","Rio de Janeiro","RJ","21351-080","-22.87047606254454, -43.33997837700121",,
"Estética ","SAÚDE","Estética Gracy Ferrão","(21) 99553-3225",,,,,,,,"R. Adelaíde Bezerra, 134","Eldorado","Maricá","RJ","24800-900","-22.920531177017512, -42.81713220398431",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Mycellium Tecnologia","(21) 2609-2905",,,,,,,,"Estr. Francisco da Cruz Nunes, 733 ","Piratininga ","Niterói ","RJ","24350-310 ","-22.936512798603804, -43.06216438952369",,
"Estética ","SAÚDE","Bella vip estética","(21) 97398-6391",,,,,,,,"R. Prof. Cardoso de Menezes, 1 - LT 20 qd 113","Itaipuaçu","Maricá","RJ","24935-045","-22.962249268329693, -42.962031703983115",,
"Estética ","SAÚDE","Studio Daniele Costa","(21) 98467-6645",,,,,,,,"Empresarial Costa do Sol - Av. Ver. Francisco Sabino da Costa, 275 - , - RJ, 24900-100","Centro","Maricá","RJ","24900-100","-22.914697795082972, -42.81966056165627",,
"TI","TECNOLOGIA DA INFORMAÇÃO","Techbit","(21) 2704-5536",,,,,,,,"R. Ator Paulo Gustavo, 26 - 116","Icaraí ","Niterói ","RJ","24230-060","-22.90299794545674, -43.11487501836044",,
"Estética ","SAÚDE","Gabi Castro Estética","(21) 97957-9798",,,,,,,,"Av. Carlos Mariguella, nº 8648 - SALA 205","Barroco","Maricá","RJ","24935-000","-22.958553147627928, -42.982825332819274",,
"Estética ","SAÚDE","Espaço Estetic","(21) 3018-7819",,,,,,,,"Estr. do Portela, 29 - sala 301","Madureira","Rio de Janeiro",,"21351-050","-22.958691196855636, -42.97952091102454",,
"Estética ","SAÚDE","Eduarda Juvencio - Terapeuta Corporal e Estética Facial","(21) 96476-0999",,,,,,,,"R. Almeida Fagundes, 981 - sala 106 - , - RJ,","Centro","Maricá","RJ","24900-660","-22.919821103672575, -42.81842990583564",,
"Estética ","SAÚDE","Fisioestética / Estética Facial & Corporal","(21) 2633-3136",,,,,,,,"Siqueira 73, SL 305, Centro, R. Cel. Cerqueira","Centro","Magé","RJ","25900-103","-22.660108397360368, -43.039564859812515",,
"Estética","SAÚDE","Estética Avançada Duque de Caxias- Biomédica Dayane Gonçalves","(21) 99142-8090",,,,,,,,"Avenida douto, Av. Dr. Manoel Teles, 113 - sala 606","Centro","Duque de Caxias","RJ","25010-080","-22.789827430099066, -43.31090861748053",,
"Estética ","SAÚDE","Carolyna Alves Soluções em Estética","(21) 98148-8001",,,,,,,,"Av. Zumbi dos Palmares 162 Lojas o9,10 e 11","Barroco","Maricá","RJ","24936-530","-22.959104911759983, -42.97982473281916",,
"Estética ","SAÚDE","Clinica Wesley Alves Estética Avançada","(21) 99796-4683",,,,,,,,"Estr. Adam Blummer, 5533 - ,  - RJ,","Jardim Esmeralda","Magé","RJ","25908-683","-22.605163616184498, -43.03183690637836",,
"Estética ","SAÚDE","Estetica e bem Estar Gisele Rodrigues","(11) 99966-2279",,,,,,,,"Av. Gov. Roberto Silveira, 30","Parque Veneza","Magé","RJ","25900-001","-22.610113504603223, -43.18041838864983",,
"Estética ","SAÚDE","Depilar Estetica","(21) 2636-8704",,,,,,,,"R. Abreu Sodré, 43","Centro","Maricá","RJ","24900-105","-21.076399473005917, -42.63184039392656",,
"Estética ","SAÚDE","Dellas centro de estética","(21) 97131-0894",,,,,,,,"Estrada Real de Mauá","Figueira","Magé","RJ","25926-586","-22.70757736261878, -43.16083826350482",,
"Estética ","SAÚDE","Pod & Estética","(21) 98625-3979",,,,,,,,"Av. Simão da Motta, 806","Centro","Magé","RJ","25900-001","-22.656729672837418, -43.03763829102791",,
"TI","TECNOLOGIA DA INFORMAÇÃO"," Helpdesk.com","(21) 2714-5708",,,,,,,,"R. Ator Paulo Gustavo, 427 ","Icaraí ","Niterói ","RJ","24240-060","-22.910142157553775, -43.10690933185231",,
"Estética ","SAÚDE","Clínica de Estética Essential Beauty","(21) 97422-7031",,,,,,,,"Av. Min. Edgard Romero, 81","Madureira","Rio de Janeiro","RJ","21350-301","-22.86433769827526, -43.33409338665871",,
"Estética ","SAÚDE","Cynthia Anjos Estética","(21) 96887-2007",,,,,,,,"R. Pref. Ivan Marins","Parque Sayonara","Magé","RJ","25935-518","-22.602218660837252, -43.189223565375464",,
"Estética ","SAÚDE","Clínica Suzana Alegria","(21) 3655-5558",,,,,,,,"Estr. da Cachoeira, 52","São Geraldo","Magé","RJ","25932-570","-22.594247682989582, -43.168019571978746",,
"Estética ","SAÚDE","Dra. Mirian Lira Estética Especializada","(21) 98765-7258",,,,,,,,"R. Dr. Siqueira, 562","Centro","Magé","RJ","25900-094","-22.656607617268843, -43.0397908114",,
"Estética ","SAÚDE","Thereza Cristina Estética","(21) 99377-2956",,,,,,,,"Av. A, 377 - loja 5","Fragoso","Magé","RJ","25933-510","-22.58379986338582, -43.18765786729934",,
"Estética ","SAÚDE","Danielle Souza Estética","(21) 98477-4504",,,,,,,,"R. Dona Corina","Vila Carvalho","Magé","RJ","25935-718","-22.41524204758369, -43.196595630177946",,
"Estética ","SAÚDE","Cassia Riguete Estética e Micropigmentação","(21) 98610-1345",,,,,,,,"R. Antônio Moreira, 41","Suruí","Magé","RJ","25903-587","-22.663230978923032, -43.12282937700725",,
"Estética ","SAÚDE","MICHELLE GUEDES ENFª EM ESTÉTICA AVANÇADA","(21) 98560-9999",,,,,,,,"R. Caramurú, 108","Piabetá","Magé","RJ","25903-587","-22.60790508849464, -43.177355402667395",,
"Estética","SAÚDE","Espaço Cris Boneta","(21) 97104-8318",,,,,,,,"Rua Professor José de Souza Herdy, 905","Jardim Vinte e Cinco de Agosto","Duque de Caxias","RJ","25071-201","-22.790767896760176, -43.30364524499171",,
"Estética ","SAÚDE","Consultório Estético L' Apparence","(21) 98694-9591",,,,,,,,"Rua Artur Rodrigues Loivos, 330 - 2º andar, SL 2. Galeria do Cartório","Piabetá","Magé","RJ","25931-834","-22.85688501860519, -43.33652879223343",,
"Estética ","SAÚDE","Centro de Estética e Bem Estar Cuidados de Corpo e Alma","(21) 99289-4405",,,,,,,,"Office Park - R. Antônio de Abreu, 80 - Sala 216","Madureira","Rio de Janeiro","RJ","21351-130","-22.869552106798128, -43.34068936350894",,
"Estética ","SAÚDE","CENTRO ESTÉTICO LV LAURA LEOTERIO","(21) 98769-0433",,,,,,,,"Próximo a rodoviária - R. Nossa Sra. da Guia, 83","Piabetá","Magé","RJ","25931-686","-22.61684971388798, -43.17936701801183",,
"Estética","SAÚDE","Menina Bunitta Estética","(21) 98015-4642",,,,,,,,"R. Coelho Neto, 78","São Jorge","Duque de Caxias","RJ","25060-570","-22.764421844402854, -43.296332682714265",,
"Turismo ","TURISMO","SIXTRAVEL VIAGENS E TURISMO","(21) 3694-1190",,,,,,,,"Shopping Centro Veneto, R. Van Lerbergue, 6378 - 28","Itaipuaçu ","Maricá ","RJ ","24935-440","-22.96430756425988, -42.96540607197141",,
"Estética ","SAÚDE","Centro estético mb","(21) 97251-9586",,,,,,,,"R. Soares Caldeira, 142 - sala 608","Madureira","Rio de Janeiro","RJ","21351-080","-22.870406864748272, -43.339795986791025",,
"Turismo ","TURISMO","Cvc","(21) 2634-2219",,,,,,,,"R. Abreu Sodré, 97 ","Centro ","Maricá ","RJ ","24900-000 ","-22.914993383424655, -42.818636592305886",,
"Estética ","SAÚDE","Espaço de Estética Aline Couto","(21) 98755-5189",,,,,,,,"R. Terezina, 93 - , - RJ,","Piabetá","Magé","RJ","25935-642","-22.59729385804357, -43.18112535508877",,
"Turismo ","TURISMO","GratiTur Consultoria em Viagens","(21) 98149-3146",,,,,,,,"Rod. Amaral Peixoto, Km 16 ","Inoã","Maricá ","RJ ","24940-290","-22.92626343323449, -42.925160733350225",,
"Estética ","SAÚDE","Studio Leonir Castro - Sobrancelhas & Estética","(22) 99853-9398",,,,,,,,"Tv. Nove","Santo Aleixo","Magé","RJ","25912-185","-22.56135189939903, -43.05370053150455",,
"Estética ","SAÚDE","Tatiane Mendonça Estética Avançada","(21) 97376-9570",,,,,,,,"R. Carolina Machado, 530 - Sala 413 - ,  - RJ, 21351-021","Madureira","Rio de Janeiro","RJ","25912-185","-22.881062892569012, -43.340909259806075",,
"Estet","SAÚDE","CORPUS - Estética e Saúde","(21) 2050-5121",,,,,,,,"Av. Automóvel Clube, 3701","Fragoso","Magé","RJ","25900-000","-22.55329147304714, -43.17977884099634",,
"Turismo ","TURISMO","Da Matta 4x4 Expedições","(21) 97214-0396",,,,,,,,"R. Antônio Marques Mathias, 660 ","Itaipuaçu ","Maricá ","RJ ","24935-445","-22.970491532625562, -42.91619154498804",,
